kic_primary,gaia_id_primary,gaia_id_match,ra_match_keptime,dec_match_keptime,ra_match_gaia,dec_match_gaia,gaiamag_match,chisq,chisq_zeropm_match,chisq_zeropm_primary,dec_primary_gaia,dec_primary_kep,ra_primary_gaia,ra_primary_kep
3115833.0,2.0526316703941932e+18,2.0526307727471683e+18,291.27863576187286,38.21229077107986,291.27860798634663,38.21227396522404,20.737558,4.409333229064941,11.91592025756836,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526318421928832e+18,291.26070625424956,38.2537791658352,291.2606905585628,38.25375027894243,19.783577,8.221667289733887,135.4553680419922,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526309101790638e+18,291.3076202255658,38.22697489195336,291.3076012590797,38.226948403990136,20.594677,0.3243294656276703,35.749637603759766,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526318378929715e+18,291.2647835548929,38.25807674818462,291.2647766488972,38.25805197061974,20.667074,3.055551052093506,17.730205535888672,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526319409782154e+18,291.2699945423515,38.26997130668875,291.26997541393666,38.26994318648062,19.088285,1.138588547706604,440.4971008300781,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526317047488975e+18,291.2959376876487,38.25269429254527,291.29592668729725,38.252671792177004,20.746092,3.7785966396331787,11.05738639831543,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.052631734819862e+18,291.28101135808765,38.26193528382322,291.28100061248733,38.261900609619424,20.24378,6.455589771270752,67.81951141357422,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526319409781683e+18,291.26344901203174,38.26026428838881,291.2634457450122,38.260233826741484,20.771864,5.59692907333374,24.955522537231445,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526315286613222e+18,291.26554479802274,38.22380354488517,291.2655181695449,38.2237823725241,20.532427,8.385196685791016,26.850292205810547,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526315286553037e+18,291.2716554312009,38.21465206554206,291.2716442949086,38.21463046478013,20.214008,6.75895881652832,37.98951721191406,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526318078279424e+18,291.24882892728914,38.239446387217654,291.24881443534474,38.23942963664736,20.301792,8.412931442260742,36.9610595703125,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526317691797038e+18,291.2967147205215,38.26609229471788,291.2966981911142,38.26607309725257,20.335411,3.429081916809082,35.94757843017578,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526315329500529e+18,291.2700877262078,38.222150333396165,291.2700692104708,38.22213050284674,19.59623,6.086551666259766,123.62773132324219,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.052631666094268e+18,291.29308749804926,38.233513300807715,291.29307085499545,38.23348478677204,20.85756,0.20841580629348755,9.899609565734863,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526312237123507e+18,291.2482019381523,38.22478541622379,291.2482096369415,38.224750981213944,20.749063,8.302164077758789,12.399614334106445,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526318035390833e+18,291.2448471514669,38.24470883930689,291.24484130947843,38.244669574069746,20.690498,8.449169158935547,35.787044525146484,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526316317335885e+18,291.27177959580354,38.23247138118674,291.27177042625675,38.23243693900275,20.746935,2.455204486846924,16.294593811035156,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3115833.0,2.0526316703941932e+18,2.0526317348128696e+18,291.2749808138837,38.25293664373796,291.27497207897,38.25291747286407,20.527998,4.939187526702881,11.765636444091797,835.00732421875,38.24166478176376,38.241669,291.28190395976503,291.28195
3218908.0,2.0999803862935452e+18,2.09997969480648e+18,286.5270051977054,38.374647120431604,286.5270115964787,38.37461625384598,20.682392,7.151818752288818,31.49825668334961,100552.5,38.374871992178065,38.374908,286.4904589119306,286.49042
3218908.0,2.0999803862935452e+18,2.099979626086888e+18,286.4927098974953,38.359645449158535,286.4927292080364,38.35962127708856,20.797007,6.45413064956665,10.517376899719238,100552.5,38.374871992178065,38.374908,286.4904589119306,286.49042
3218908.0,2.0999803862935452e+18,2.09997969480648e+18,286.5270051977054,38.374647120431604,286.5270115964787,38.37461625384598,20.682392,7.151818752288818,31.49825668334961,100552.5,38.374871992178065,38.374908,286.4904589119306,286.49042
3218908.0,2.0999803862935452e+18,2.099979626086888e+18,286.4927098974953,38.359645449158535,286.4927292080364,38.35962127708856,20.797007,6.45413064956665,10.517376899719238,100552.5,38.374871992178065,38.374908,286.4904589119306,286.49042
3246984.0,2.0521162399513966e+18,2.0521159264178447e+18,294.383208976709,38.282259164475235,294.38319510047717,38.28223656001436,18.793049,5.753971099853516,372.07244873046875,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521169615173658e+18,294.347245867895,38.32115353300312,294.34723097672946,38.321131585887564,19.25476,5.895852088928223,177.345458984375,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052117098944896e+18,294.369053326728,38.341200118624336,294.3690461103222,38.34118006146097,19.797543,5.440295696258545,24.9207763671875,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159650849574e+18,294.3857653768203,38.29615224787286,294.38575342182224,38.2961333387095,19.844852,1.0519707202911377,65.27122497558594,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163043751757e+18,294.40094153696936,38.328237231051176,294.40093181736165,38.3282236717462,20.311954,7.460953712463379,13.470699310302734,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.05211696150588e+18,294.3467625503953,38.31430796563467,294.34674435637805,38.314285900479625,20.425806,6.340343475341797,33.418094635009766,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052117129008959e+18,294.37900645419023,38.34182444965844,294.3789941232323,38.34180261418776,19.45887,1.669919729232788,143.2100372314453,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116239951405e+18,294.36903106535,38.3163627628212,294.3690206957132,38.3163457625522,19.379868,7.389836311340332,66.63050079345703,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162055916293e+18,294.355540540518,38.299421920021594,294.3555269116592,38.29937929471575,20.886179,3.068037748336792,12.969371795654297,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052117094649223e+18,294.36720587412003,38.342747672508956,294.36719371111514,38.34272874633945,20.200218,4.619068622589111,43.85624313354492,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162055916273e+18,294.3591915140231,38.294090359625876,294.3591758444849,38.29406686971764,20.144876,1.0509917736053467,62.93602752685547,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521169572101356e+18,294.3426456771776,38.31320043216151,294.3426318251208,38.3131778667388,18.421158,7.518828392028809,656.2467041015625,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116171231932e+18,294.3842099149288,38.30222605943293,294.38419525916396,38.30220812071527,20.416885,0.6567966341972351,21.847585678100586,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116373094698e+18,294.38935024594696,38.33792546121104,294.3893366240668,38.337909409925956,19.65782,5.318973541259766,65.82521057128906,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521170989448796e+18,294.3657787306358,38.33061923929602,294.36576156784304,38.33059380308457,20.664724,2.6402385234832764,23.205860137939453,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.05211709894488e+18,294.36719489459597,38.32913373814575,294.36718167016505,38.32912185486717,20.404083,5.8405303955078125,12.68301773071289,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116274311162e+18,294.38336763281114,38.31485099362437,294.3833653398885,38.31483587041926,20.090015,6.287572860717773,32.89811706542969,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521161669360686e+18,294.3821784282138,38.29496973591348,294.38216880884903,38.29494935650468,19.737034,7.489211082458496,87.90923309326172,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159607776458e+18,294.39316575297573,38.29615506600209,294.39315411016685,38.296134925569866,19.51813,1.195461392402649,111.89763641357422,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162743111675e+18,294.39409389605964,38.30676803029807,294.3940773979618,38.306749425450626,19.863882,6.7276763916015625,52.405113220214844,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521170989448727e+18,294.36032280560113,38.333362568273216,294.3603127075412,38.33334438781789,20.408848,1.2919548749923706,25.791160583496094,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521169615058696e+18,294.3414593929131,38.3122521867924,294.3414500474211,38.31223163873727,20.546717,8.669800758361816,22.434982299804688,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162055916247e+18,294.34982931705315,38.30205628468018,294.3498145132446,38.30204290637749,20.451828,2.4045090675354004,10.646909713745117,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521170946491574e+18,294.36478925318994,38.32804313406579,294.36477489058626,38.32802534208589,20.11172,1.5526446104049683,46.43968963623047,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521161025239224e+18,294.40923185515993,38.30988074841392,294.4092165613206,38.30986131602937,19.145277,5.468636512756348,178.33123779296875,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521166522682112e+18,294.3303899011226,38.313202856079755,294.3303781987126,38.3131896239934,20.297422,1.3152307271957397,9.427026748657227,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116205603118e+18,294.3534159817248,38.302656044961395,294.35341184810557,38.30263902851458,20.123926,8.172382354736328,37.05515670776367,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052117064586414e+18,294.34633082810086,38.33394207980338,294.3463167453107,38.33392048593392,20.729038,0.037473808974027634,15.812100410461426,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521165835487357e+18,294.33508088662904,38.30833273306598,294.3350704295369,38.308303714756704,20.743284,3.6685476303100586,9.414052963256836,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521166522682143e+18,294.3317095967453,38.31455082328538,294.33170217545876,38.31453447565747,20.488064,2.2560698986053467,16.57592010498047,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521165835487373e+18,294.33842808466386,38.306883577655505,294.33840367890394,38.30685855773758,20.81014,4.329339981079102,10.173158645629883,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163730946852e+18,294.3829290577169,38.33531089779227,294.3829156395337,38.335294985848286,20.501236,1.541351556777954,16.0411376953125,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521158276344783e+18,294.3434830943131,38.28966887342241,294.3434691609983,38.28964810107176,19.93975,1.418602705001831,72.0127944946289,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163387349335e+18,294.3749584030546,38.33176927508206,294.3749467778337,38.33174969325958,19.673004,0.49083495140075684,87.91185760498047,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052115960777623e+18,294.395022593393,38.291727782237935,294.3950152689356,38.29171232329134,20.3404,2.8737354278564453,16.744516372680664,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163043751242e+18,294.39979881763315,38.31787921702359,294.39978445261323,38.3178607618753,18.944216,8.640674591064453,228.25900268554688,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162356555965e+18,294.3689166245507,38.30714188502963,294.3689054119627,38.30712509991192,19.356106,5.604783535003662,109.35311889648438,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521169958656348e+18,294.35601152828275,38.31862859182169,294.3560142249494,38.31860265626091,20.59062,6.675691604614258,15.923393249511719,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052115965073488e+18,294.39109940646046,38.28370848705661,294.3910884035938,38.28368931684914,20.307505,0.6135720610618591,28.087751388549805,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116239951393e+18,294.3658010474882,38.31006886205366,294.3657927662914,38.31003895343173,20.72236,2.0407488346099854,11.152216911315918,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521170602894298e+18,294.34130626625324,38.33117288048119,294.3412930860812,38.33115344266712,18.379162,2.1501169204711914,512.7776489257812,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159307137388e+18,294.3795539456438,38.28694596556003,294.3795300676439,38.28690910309132,20.745275,8.570402145385742,42.0492057800293,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159307137362e+18,294.3787240088698,38.285909689527436,294.3787145830396,38.28589179336052,19.395046,3.303928852081299,97.84690856933594,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159307137298e+18,294.374679397106,38.283993461268494,294.3746609907545,38.28396968258608,20.662903,7.729249954223633,19.817424774169922,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521158276344648e+18,294.33705842628024,38.28792735629617,294.33704121460664,38.28791211486203,20.487873,3.038501739501953,20.643749237060547,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052116274322608e+18,294.3944078989571,38.30636575624652,294.39439970220906,38.306348727767265,19.5838,5.731489181518555,32.672420501708984,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521161368721546e+18,294.368807387547,38.28592260346581,294.3687943799102,38.28590873561237,20.001522,7.343245029449463,36.46781539916992,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521169958656445e+18,294.3578807052391,38.32460654550573,294.3578628700775,38.32458382442395,20.756721,2.0845253467559814,12.044965744018555,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.052115965073496e+18,294.38974156258695,38.291136222629824,294.38974093215006,38.29111089550316,20.788054,3.6443347930908203,16.06679916381836,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.05211702592965e+18,294.3381619228975,38.32274340538161,294.3381569316257,38.32272722237759,19.943325,8.912982940673828,44.19755935668945,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521159650735055e+18,294.3984125444545,38.28933335562191,294.39839755028976,38.289314903263055,20.034687,5.008395195007324,60.67979431152344,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163086709243e+18,294.39963028267215,38.31477161992088,294.39962181647513,38.31475614439548,20.36167,4.984980583190918,10.837645530700684,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163086709274e+18,294.39926126619775,38.317785304681436,294.3992308710133,38.31775904303225,20.703762,5.4167070388793945,23.256305694580078,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163043818778e+18,294.3999274063667,38.31450840684575,294.3999143844027,38.3144930593088,20.196482,3.2579545974731445,29.25418472290039,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521163430306565e+18,294.38562027733514,38.32636465163817,294.38561196416896,38.326341326989954,20.58851,4.213265419006348,31.094587326049805,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3246984.0,2.0521162399513966e+18,2.0521162399513917e+18,294.3691632459844,38.304936151091674,294.3691465771066,38.3049152430015,20.352762,1.8121100664138794,47.62015914916992,8746.75,38.310268544520454,38.31028,294.3681122953683,294.36819
3247268.0,2.0521179235900736e+18,2.0521178849233428e+18,294.4115559779942,38.37153574187632,294.41155449377135,38.3715437460547,18.502384,6.867919445037842,75.05984497070312,5337.271484375,38.35547289943426,38.35545,294.4335227683717,294.4335
3247268.0,2.0521179235900736e+18,2.052118645133205e+18,294.4014951283321,38.3707036131123,294.40149949982475,38.37071779851418,20.335537,5.136348724365234,16.513120651245117,5337.271484375,38.35547289943426,38.35545,294.4335227683717,294.4335
3338885.0,2.052826318309391e+18,2.0528262796507213e+18,290.54548437363735,38.485833111293225,290.5454566160364,38.485788883625105,19.733303,7.173154830932617,39.12266540527344,77701.6171875,38.49524150009415,38.495281,290.54851004875763,290.54855
3338885.0,2.052826318309391e+18,2.0528265888939407e+18,290.53009866070863,38.50716986189059,290.53008176744754,38.50714504500077,20.591877,8.3764066696167,37.60809326171875,77701.6171875,38.49524150009415,38.495281,290.54851004875763,290.54855
3338885.0,2.052826318309391e+18,2.0528263483712338e+18,290.53197652358176,38.49877010169034,290.5319670065692,38.498752675346374,20.655327,4.911861419677734,12.832016944885254,77701.6171875,38.49524150009415,38.495281,290.54851004875763,290.54855
3338885.0,2.052826318309391e+18,2.0528500565953313e+18,290.54443988904745,38.51726228231762,290.54441924017016,38.517235589812415,20.57009,0.6789020299911499,41.66688919067383,77701.6171875,38.49524150009415,38.495281,290.54851004875763,290.54855
3338885.0,2.052826318309391e+18,2.052849850431296e+18,290.56304194049017,38.51190259468493,290.5630064490841,38.51186728771005,20.76049,5.345994472503662,24.87291717529297,77701.6171875,38.49524150009415,38.495281,290.54851004875763,290.54855
3351888.0,2.0520860721136433e+18,2.0520860334511027e+18,293.86457915388945,38.40467174060956,293.8645853645499,38.40464998862156,19.878557,6.7806549072265625,58.70398712158203,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860377493647e+18,293.8650213133288,38.407164238151694,293.8650160530788,38.40714551985609,20.632135,0.6233699917793274,10.751708030700684,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052086450066411e+18,293.8930656440386,38.432431008765555,293.89306311852596,38.43241049400553,20.554281,1.1813619136810303,12.190984725952148,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860721092068e+18,293.880947187783,38.42138666415052,293.88093344235926,38.421358595954835,20.739286,6.513945579528809,22.5523681640625,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520861408286244e+18,293.8628896355625,38.42268583736519,293.8628789693591,38.422670774502976,19.604294,8.17033576965332,27.896892547607422,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520862782677504e+18,293.90391001195695,38.428905312001326,293.903908753188,38.42886923873913,20.92196,5.134167671203613,15.697400093078613,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520862095482642e+18,293.91207764118025,38.41707158338964,293.9120792244103,38.41705808521393,20.21274,5.168351650238037,12.114215850830078,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520864457680394e+18,293.89002399446224,38.43116263804431,293.89002172965485,38.431138755347526,20.325787,7.751469135284424,32.5753059387207,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520862782677473e+18,293.90863385565973,38.42258444106343,293.90861861267473,38.42257368864611,20.652693,8.028237342834473,10.38888931274414,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860033907052e+18,293.83861692433055,38.41573004473181,293.8385997981328,38.415726152413356,20.768469,8.662396430969238,9.268548011779785,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520861751885128e+18,293.9117641969828,38.41369827059077,293.91175696354003,38.413677971613836,20.434334,7.772691249847412,20.75192642211914,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052086106468797e+18,293.84199560293376,38.42117323812638,293.8419879059377,38.42115688373767,20.589766,1.5684409141540527,11.927867889404297,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052086480127807e+18,293.89012136676865,38.44217343892795,293.8901211129452,38.442158431994116,20.297798,3.335585117340088,14.794330596923828,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520861751928673e+18,293.9019272110746,38.40122990437845,293.9019308482594,38.40121001656208,20.248308,2.8408801555633545,29.3897762298584,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860377493517e+18,293.86441102521536,38.40388166820937,293.8644061260404,38.403855536005906,20.16999,6.248805046081543,50.802982330322266,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052085930371863e+18,293.860518410948,38.39595113678486,293.86050854070334,38.395931245829374,20.441189,5.110662460327148,18.465394973754883,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052085827292655e+18,293.88051266751427,38.39829391008562,293.88050871474064,38.39827224226516,20.53597,3.9628279209136963,19.749826431274414,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520864500663864e+18,293.8878813519399,38.42882832671459,293.8878756733216,38.42881023108704,20.24715,8.077728271484375,21.939857482910156,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520862439079578e+18,293.89970787211206,38.41613045088684,293.8997000780041,38.416107962222746,20.53559,0.9813015460968018,12.771465301513672,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860678108964e+18,293.88011537916844,38.42357133023001,293.8801095104245,38.42355276348441,19.856731,5.551002502441406,49.10273742675781,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520860721091507e+18,293.8722433099226,38.41274840182905,293.8722318369367,38.412731298164694,20.805372,2.2358593940734863,10.384586334228516,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.0520862396095685e+18,293.89000085717936,38.41716764132441,293.8899975573946,38.417155850286036,19.938648,7.853687763214111,12.310983657836914,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052089095766184e+18,293.85757001659533,38.44748519961056,293.85754843884536,38.447469782226094,20.7037,5.121387958526611,9.041095733642578,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
3351888.0,2.0520860721136433e+18,2.052089091467925e+18,293.84802128760526,38.44385340532467,293.8480163869378,38.44383881330111,19.88881,7.665124893188477,25.881671905517578,14858.8125,38.42291844967964,38.422939,293.8719142871355,293.87192
